,ID,Season,Age,Height,Weight,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,ot,shutouts,wins,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,savePercentage,goalAgainstAverage,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,ties
218,8478027,20202021,25.407777024853353,"6' 0""",178,227:42,3.0,0.0,6.0,11.0,20.0,25.0,0.0,2.0,04:47,202:31,6,41.35,0.0,0.0,0.0,0.0,1.0,20:24,6.0,-4.0,3.0,319.0,11:23,10:07,01:01,00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,8478055,20202021,24.638425155889582,"6' 0""",186,857:33,12.0,5.0,8.0,94.0,43.0,30.0,1.0,4.0,19:35,730:56,8,0.0,5.3,0.0,0.0,0.0,0.0,107:02,42.0,17.0,17.0,1114.0,19:56,16:59,02:29,00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,8478366,20202021,26.886246808627146,"5' 11""",197,812:55,8.0,18.0,26.0,158.0,56.0,69.0,2.0,4.0,87:41,718:36,26,20.0,11.4,7.0,3.0,0.0,0.0,06:38,21.0,8.0,26.0,1045.0,14:30,12:49,00:07,01:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,8478454,20202021,23.83348049583496,"6' 2""",201,47:52,0.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,00:00,46:40,0,0.0,0.0,0.0,0.0,0.0,0.0,01:12,4.0,-3.0,0.0,71.0,11:58,11:40,00:18,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,8478569,20202021,29.169661252455562,"5' 10""",209,631:08,7.0,4.0,9.0,68.0,41.0,91.0,1.0,3.0,18:36,502:55,9,52.4,5.9,1.0,0.0,0.0,1.0,109:37,63.0,0.0,11.0,847.0,15:23,12:15,02:40,00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,8478906,20202021,26.65626262004011,"6' 1""",187,479:16,10.0,0.0,12.0,45.0,30.0,35.0,0.0,0.0,15:12,454:25,12,0.0,0.0,0.0,0.0,0.0,0.0,09:39,13.0,1.0,10.0,655.0,15:58,15:08,00:19,00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,8478975,20202021,25.624071678405443,"6' 4""",210,466:29,8.0,2.0,18.0,50.0,33.0,73.0,0.0,0.0,28:45,436:09,18,38.23,4.0,0.0,0.0,0.0,0.0,01:35,8.0,4.0,10.0,611.0,14:08,13:13,00:02,00:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,8479066,20202021,26.147011916740247,"5' 9""",187,330:25,2.0,2.0,67.0,47.0,34.0,90.0,0.0,0.0,01:21,313:58,67,0.0,4.3,0.0,0.0,0.0,0.0,15:06,10.0,-2.0,4.0,465.0,09:43,09:14,00:26,00:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,8479388,20202021,22.899854206451877,"6' 1""",196,322:39,0.0,1.0,16.0,29.0,21.0,51.0,0.0,0.0,00:16,300:13,16,0.0,3.4,0.0,0.0,0.0,0.0,22:10,29.0,5.0,1.0,413.0,15:21,14:17,01:03,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,8480015,20202021,21.95801419604783,"6' 1""",207,516:39,11.0,7.0,6.0,86.0,45.0,59.0,2.0,3.0,35:08,481:26,6,66.66,8.1,2.0,0.0,0.0,0.0,00:05,5.0,-5.0,18.0,683.0,11:28,10:41,00:00,00:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,8480037,20202021,22.062054662313393,"5' 10""",155,110:08,1.0,1.0,2.0,15.0,9.0,0.0,0.0,0.0,01:28,107:22,2,0.0,6.7,1.0,1.0,0.0,0.0,01:18,1.0,1.0,2.0,150.0,12:14,11:55,00:08,00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,8480185,20202021,22.41524466621491,"6' 3""",190,578:01,5.0,3.0,12.0,34.0,44.0,55.0,0.0,0.0,01:35,483:20,12,47.99,8.8,1.0,0.0,0.0,0.0,93:06,25.0,-11.0,8.0,821.0,13:08,10:59,02:06,00:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,8480844,20202021,20.605488134595507,"5' 11""",186,83:35,4.0,0.0,2.0,6.0,7.0,15.0,0.0,0.0,01:10,82:25,2,50.0,0.0,0.0,0.0,0.0,0.0,00:00,2.0,1.0,4.0,115.0,11:56,11:46,00:00,00:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,8481442,20202021,24.6575905049385,"6' 2""",197,09:28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,02:16,07:12,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,12.0,09:28,07:12,00:00,02:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,8482641,20202021,22.80128955420029,"6' 0""",181,106:12,0.0,0.0,2.0,6.0,7.0,1.0,0.0,0.0,03:47,99:24,2,0.0,0.0,0.0,0.0,0.0,0.0,03:01,10.0,-4.0,0.0,139.0,15:10,14:12,00:25,00:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,8475683,20202021,32.364798729611145,"6' 2""",182,1816:28,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58:35,0,0,0,2.0,0.0,19.0,8.0,847.0,131.0,40.0,676.0,42.0,741.0,152.0,0.906,2.9067,30.0,935.0,88.0,86.18421052631578,95.23809523809523,91.22807017543859,0.0
234,8476904,20202021,26.708282853172893,"6' 4""",208,1361:36,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59:12,0,0,0,3.0,3.0,14.0,6.0,593.0,81.0,18.0,494.0,19.0,529.0,92.0,0.927,2.0711,23.0,640.0,47.0,88.04347826086956,94.73684210526315,93.38374291115312,0.0
235,8481519,20202021,19.786853939505946,"6' 3""",192,206:54,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51:43,0,0,0,0.0,0.0,4.0,0.0,91.0,7.0,3.0,81.0,3.0,87.0,9.0,0.919,2.32,3.0,99.0,8.0,77.77777777777779,100.0,93.10344827586206,0.0
236,8466138,20212022,42.585405586699245,"6' 4""",220,377:36,5.0,5.0,10.0,26.0,34.0,20.0,3.0,3.0,44:38,332:28,10,44.0,19.2,1.0,0.0,0.0,0.0,00:30,10.0,-10.0,10.0,520.0,11:06,09:46,00:00,01:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,8471887,20212022,35.083540387550734,"5' 11""",189,823:34,17.0,11.0,19.0,165.0,65.0,112.0,3.0,7.0,137:27,686:01,19,38.09,6.7,0.0,0.0,0.0,0.0,00:06,23.0,-5.0,28.0,1097.0,12:40,10:33,00:00,02:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,8473512,20212022,34.054087352923055,"5' 11""",190,1430:15,44.0,21.0,26.0,205.0,75.0,68.0,5.0,23.0,241:39,1127:05,26,60.28,10.2,0.0,0.0,0.0,0.0,61:31,16.0,-5.0,65.0,1864.0,19:04,15:01,00:49,03:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,8474610,20212022,32.24980663531763,"6' 2""",197,06:08,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,00:00,06:08,0,25.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,-1.0,0.0,8.0,06:08,06:08,00:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,8475246,20212022,31.93768523652094,"6' 2""",205,509:59,2.0,1.0,4.0,30.0,39.0,74.0,0.0,0.0,01:09,489:37,4,0.0,3.3,0.0,0.0,0.0,0.0,19:13,32.0,-3.0,3.0,707.0,13:04,12:33,00:29,00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,8475279,20212022,30.733006153446,"6' 3""",232,1691:09,17.0,9.0,48.0,143.0,74.0,157.0,2.0,3.0,72:37,1399:06,48,0.0,6.3,1.0,1.0,0.0,1.0,219:26,130.0,-14.0,26.0,1912.0,22:51,18:54,02:57,00:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,8475462,20212022,31.658418721808115,"6' 0""",208,1387:12,13.0,3.0,105.0,100.0,77.0,355.0,0.0,0.0,02:46,1223:40,105,0.0,3.0,0.0,0.0,1.0,1.0,160:46,118.0,27.0,16.0,1961.0,18:00,15:53,02:05,00:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,8476456,20212022,28.6604105491557,"6' 1""",200,1553:58,85.0,30.0,54.0,222.0,80.0,99.0,5.0,38.0,295:08,1112:22,54,33.33,13.5,7.0,2.0,3.0,5.0,146:28,28.0,35.0,115.0,1839.0,19:25,13:54,01:49,03:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,8476989,20212022,28.356502871379973,"6' 3""",198,126:30,1.0,0.0,5.0,9.0,9.0,25.0,0.0,0.0,00:00,123:41,5,0.0,0.0,0.0,0.0,0.0,0.0,02:49,8.0,0.0,1.0,172.0,14:03,13:44,00:18,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,8477346,20212022,28.066284728639193,"6' 0""",206,1869:48,36.0,8.0,81.0,203.0,80.0,179.0,1.0,3.0,53:01,1595:04,81,0.0,3.9,2.0,0.0,1.0,2.0,221:43,156.0,40.0,44.0,2372.0,23:22,19:56,02:46,00:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,8477407,20212022,26.434492152474043,"5' 11""",197,1109:45,27.0,31.0,30.0,167.0,74.0,38.0,9.0,21.0,188:45,912:33,30,50.0,18.6,5.0,1.0,0.0,0.0,08:27,16.0,19.0,58.0,1369.0,14:59,12:19,00:06,02:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,8477409,20212022,26.467347036557904,"6' 2""",180,1252:08,31.0,24.0,48.0,167.0,78.0,50.0,0.0,3.0,85:31,1143:03,48,65.51,14.4,4.0,1.0,0.0,0.0,23:34,16.0,24.0,55.0,1582.0,16:03,14:39,00:18,01:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,8477462,20212022,26.979335646864754,"6' 2""",210,1025:14,8.0,1.0,35.0,59.0,64.0,138.0,0.0,0.0,02:07,899:53,35,0.0,1.7,0.0,0.0,0.0,0.0,123:14,102.0,-9.0,9.0,1344.0,16:01,14:03,01:55,00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,8477493,20212022,26.41532680342512,"6' 3""",215,1360:19,49.0,39.0,18.0,214.0,67.0,50.0,12.0,26.0,233:37,982:02,18,56.94,18.2,5.0,2.0,4.0,5.0,144:40,42.0,36.0,88.0,1559.0,20:18,14:39,02:09,03:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,8477932,20212022,25.982737496320937,"6' 4""",215,1520:12,42.0,15.0,26.0,180.0,61.0,62.0,3.0,20.0,214:17,1135:14,26,0.0,8.3,2.0,2.0,0.0,3.0,170:41,69.0,38.0,57.0,1831.0,24:55,18:36,02:47,03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,8477933,20212022,26.237362847970868,"6' 2""",193,1385:11,49.0,33.0,13.0,186.0,78.0,49.0,16.0,31.0,261:20,1073:35,13,48.46,17.7,6.0,0.0,0.0,2.0,50:16,30.0,25.0,82.0,1596.0,17:45,13:45,00:38,03:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,8477935,20212022,25.615857957384478,"6' 1""",195,1202:57,21.0,28.0,74.0,241.0,71.0,119.0,5.0,9.0,156:17,991:59,74,46.86,11.6,7.0,1.0,0.0,1.0,54:41,27.0,27.0,49.0,1494.0,16:56,13:58,00:46,02:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,8477986,20212022,27.808921469982273,"6' 0""",194,1449:51,26.0,11.0,48.0,153.0,81.0,64.0,1.0,8.0,111:08,1288:52,48,0.0,7.2,1.0,1.0,0.0,0.0,49:51,65.0,15.0,37.0,1912.0,17:53,15:54,00:36,01:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,8478055,20212022,25.637761213440385,"6' 0""",186,1506:52,27.0,10.0,18.0,145.0,71.0,45.0,0.0,0.0,12:42,1318:29,18,0.0,6.9,1.0,1.0,0.0,0.0,175:41,86.0,41.0,37.0,2054.0,21:13,18:34,02:28,00:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,8478366,20212022,27.885582866177952,"5' 11""",197,934:18,14.0,18.0,22.0,161.0,71.0,68.0,1.0,2.0,57:42,874:19,22,48.0,11.2,3.0,1.0,0.0,0.0,02:17,26.0,4.0,32.0,1207.0,13:09,12:18,00:01,00:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,8478569,20212022,30.168997310006365,"5' 10""",209,239:40,5.0,3.0,11.0,32.0,20.0,48.0,0.0,0.0,03:15,212:36,11,50.6,9.4,1.0,0.0,0.0,0.0,23:49,16.0,2.0,8.0,325.0,11:59,10:37,01:11,00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,8478906,20212022,27.655598677590916,"6' 1""",187,07:01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,00:00,07:01,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,12.0,07:01,07:01,00:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,8478975,20212022,26.62340773595625,"6' 4""",210,762:24,29.0,18.0,53.0,121.0,54.0,114.0,1.0,2.0,46:35,714:22,53,27.5,14.9,2.0,0.0,0.0,0.0,01:27,9.0,29.0,47.0,977.0,14:07,13:13,00:01,00:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,8479066,20212022,27.146347974291054,"5' 9""",187,627:20,9.0,9.0,92.0,91.0,55.0,117.0,0.0,0.0,00:29,559:52,92,14.28,9.9,1.0,0.0,0.0,1.0,66:59,7.0,4.0,18.0,899.0,11:24,10:10,01:13,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,8479355,20212022,23.743129564604338,"6' 2""",182,229:34,0.0,0.0,6.0,18.0,18.0,14.0,0.0,0.0,00:33,222:55,6,0.0,0.0,0.0,0.0,0.0,0.0,06:06,10.0,-1.0,0.0,323.0,12:45,12:23,00:20,00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,8479523,20212022,24.575453294728845,"6' 0""",189,508:27,6.0,3.0,10.0,41.0,40.0,39.0,0.0,0.0,03:11,500:19,10,0.0,7.3,0.0,0.0,0.0,0.0,04:57,29.0,3.0,9.0,732.0,12:42,12:30,00:07,00:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,8479553,20212022,27.050521229046456,"6' 2""",206,476:07,7.0,7.0,13.0,49.0,40.0,59.0,0.0,0.0,03:32,472:29,13,0.0,14.3,0.0,0.0,0.0,0.0,00:06,17.0,8.0,14.0,631.0,11:54,11:48,00:00,00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,8479597,20212022,25.87048330903441,"6' 0""",185,56:01,0.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,00:56,53:18,2,0.0,0.0,0.0,0.0,0.0,0.0,01:47,3.0,2.0,0.0,79.0,14:00,13:19,00:26,00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,8480015,20212022,22.957350253598637,"6' 1""",207,845:38,11.0,10.0,12.0,126.0,63.0,98.0,1.0,3.0,107:04,738:18,12,38.18,7.9,1.0,0.0,0.0,0.0,00:16,16.0,-2.0,21.0,1119.0,13:25,11:43,00:00,01:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,8480037,20212022,23.0613907198642,"5' 10""",155,84:10,1.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,00:42,81:28,2,33.33,0.0,0.0,0.0,0.0,0.0,02:00,1.0,-6.0,1.0,113.0,14:01,13:34,00:20,00:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,8480185,20212022,23.414580723765717,"6' 3""",190,1048:03,17.0,9.0,12.0,84.0,78.0,103.0,0.0,1.0,07:19,893:31,12,40.02,10.7,4.0,1.0,2.0,3.0,147:13,46.0,1.0,26.0,1509.0,13:26,11:27,01:53,00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,8480844,20212022,21.604824192146314,"5' 11""",186,15:30,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,01:01,14:29,2,0.0,0.0,0.0,0.0,0.0,0.0,00:00,2.0,0.0,0.0,18.0,15:30,14:29,00:00,01:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,8481655,20212022,20.769762555014818,"6' 2""",182,42:24,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,00:01,42:23,0,48.38,0.0,0.0,0.0,0.0,0.0,00:00,2.0,-4.0,0.0,53.0,14:08,14:07,00:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,8482113,20212022,20.32895952688967,"6' 1""",185,1022:55,26.0,18.0,18.0,125.0,65.0,26.0,1.0,4.0,44:32,824:16,18,44.65,14.4,4.0,0.0,1.0,4.0,154:07,56.0,33.0,44.0,1371.0,15:44,12:40,02:22,00:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,8482641,20212022,23.800625611751098,"6' 0""",181,140:27,1.0,1.0,2.0,11.0,10.0,10.0,0.0,0.0,00:10,131:55,2,0.0,9.1,0.0,0.0,0.0,0.0,08:22,17.0,-8.0,2.0,188.0,14:02,13:11,00:50,00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,8475683,20212022,33.36413478716195,"6' 2""",182,3082:10,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57:04,0,0,0,3.0,3.0,39.0,7.0,1429.0,231.0,42.0,1156.0,47.0,1262.0,257.0,0.913,2.667,53.0,1566.0,137.0,89.88326848249028,89.36170212765957,91.60063391442155,0.0
272,8477992,20212022,26.368782384306318,"6' 5""",220,486:31,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44:13,0,0,0,1.0,0.0,3.0,4.0,226.0,19.0,12.0,194.0,12.0,229.0,23.0,0.856,4.6864,8.0,264.0,38.0,82.6086956521739,100.0,84.71615720524017,0.0
273,8481519,20212022,20.78618999705675,"6' 3""",192,1740:14,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54:22,0,0,0,3.0,2.0,19.0,9.0,795.0,138.0,19.0,638.0,22.0,691.0,163.0,0.908,2.7927,27.0,876.0,81.0,84.66257668711657,86.36363636363636,92.32995658465991,0.0
